"word";"lemma";"freq";"lemmafreq";"syllable_count";"analysis";"pos";"cv_skeleton"
"hogylétnek";"hogylét";"1";"287";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"hogylétbe";"hogylét";"1";"287";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Holmesnek";"Holmes";"1";"510";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"hollétnek";"hollét";"1";"759";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"holttérre";"holttér";"1";"244";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"holttérbe";"holttér";"1";"244";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvccv"
"hópénznek";"hópénz";"1";"22";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvcccvc"
"hordszéknek";"hordszék";"1";"171";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"hoszteszre";"hosztesz";"1";"91";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"hotelnál";"hotel";"1";"12528";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Hubernél";"Huber";"1";"1446";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Huberben";"Huber";"1";"1446";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Huberbe";"Huber";"1";"1446";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Hradecba";"Hradec";"1";"56";"3";"NOUN<CAS<ILL>>";"NOUN";"ccvcvccv"
"Hummernél";"Hummer";"1";"106";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Hummernak";"Hummer";"1";"106";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Hummerban";"Hummer";"1";"106";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"húslégyre";"húslégy";"1";"24";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"húslégynél";"húslégy";"1";"24";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"hússzéknek";"hússzék";"1";"40";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"jágernál";"jáger";"1";"199";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"jampecnak";"jampec";"1";"108";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"jampecben";"jampec";"1";"108";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Jamesbe";"James";"1";"3020";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Járeknál";"Járek";"1";"21";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Jaspersnél";"Jaspers";"1";"98";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvcccvc"
"Jaspersnek";"Jaspers";"1";"98";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"jassznyelvre";"jassznyelv";"1";"25";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvcccv"
"jobblétbe";"jobblét";"1";"238";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvccv"
"jogelvnél";"jogelv";"1";"623";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvcccvc"
"jogelvbe";"jogelv";"1";"623";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvcccv"
"jókedvnél";"jókedv";"1";"5987";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvcccvc"
"jóllétre";"jóllét";"1";"362";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"jóllétnél";"jóllét";"1";"362";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Józsefnál";"József";"1";"112018";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Józsefra";"József";"1";"112018";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"juhtejre";"juhtej";"1";"194";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"juhtejnél";"juhtej";"1";"194";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"juhtejbe";"juhtej";"1";"194";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"junkernek";"junker";"1";"50";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Jurcseknek";"Jurcsek";"1";"17";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"káderre";"káder";"1";"1249";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"kádernak";"káder";"1";"1249";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"kadétra";"kadét";"1";"195";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"kadétba";"kadét";"1";"195";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Karcernak";"karcer";"1";"41";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Kareszben";"Karesz";"1";"810";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Kareszba";"Karesz";"1";"810";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Kármelre";"Kármel";"1";"173";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Kármelban";"Kármel";"1";"173";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"karszéknél";"karszék";"1";"204";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"karszéknek";"karszék";"1";"204";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"karterben";"karter";"1";"82";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"karterban";"karter";"1";"82";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"karterba";"karter";"1";"82";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"kartellra";"kartell";"1";"491";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"kartellnak";"kartell";"1";"491";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"kávésnak";"kávés";"1";"280";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Kázmérnál";"Kázmér";"1";"1238";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"klórmészbe";"klórmész";"1";"141";"3";"NOUN<CAS<ILL>>";"NOUN";"ccvccvccv"
"klozettre";"klozett";"1";"42";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvcccv"
"klozettben";"klozett";"1";"42";"3";"NOUN<CAS<INE>>";"NOUN";"ccvcvcccvc"
"klozettbe";"klozett";"1";"42";"3";"NOUN<CAS<ILL>>";"NOUN";"ccvcvcccv"
"Koblenznél";"Koblenz";"1";"52";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvcccvc"
"kódexra";"kódex";"1";"8626";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Kódexnél";"kódex";"1";"8626";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"kódexban";"kódex";"1";"8626";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"koffernek";"koffer";"1";"552";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"koffernak";"koffer";"1";"552";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Kollernek";"Koller";"1";"431";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Kollernál";"Koller";"1";"431";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"komplexbe";"komplex";"1";"30424";"3";"ADJ<CAS<ILL>>";"ADJ";"cvcccvccv"
"kondérben";"kondér";"1";"590";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Konventra";"konvent";"1";"4400";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"Konventnél";"konvent";"1";"4400";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvcccvc"
"Konventnak";"konvent";"1";"4400";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"konvexre";"konvex";"1";"757";"3";"ADJ<CAS<SBL>>";"ADJ";"cvccvccv"
"konvexnél";"konvex";"1";"757";"3";"ADJ<CAS<ADE>>";"ADJ";"cvccvccvc"
"Kopernél";"Koper";"1";"95";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Koperban";"Koper";"1";"95";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"korképre";"korkép";"1";"189";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Kornfeldnek";"Kornfeld";"1";"41";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvcccvc"
"kotlettre";"kotlett";"1";"12";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"kotlettnek";"kotlett";"1";"12";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"Krammernak";"Krammer";"1";"118";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"Kramerre";"Kramer";"1";"93";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvccv"
"kráterban";"kráter";"1";"2416";"3";"NOUN<CAS<INE>>";"NOUN";"ccvcvccvc"
"Krasznernek";"Kraszner";"1";"6";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"krapekra";"krapek";"1";"251";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvccv"
"kráternak";"kráter";"1";"2416";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"krokettnek";"krokett";"1";"160";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvcccvc"
"krokettbe";"krokett";"1";"160";"3";"NOUN<CAS<ILL>>";"NOUN";"ccvcvcccv"
"krokettban";"krokett";"1";"160";"3";"NOUN<CAS<INE>>";"NOUN";"ccvcvcccvc"
"Kuglernél";"Kugler";"1";"232";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"kufferre";"kuffer";"1";"86";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"kufferben";"kuffer";"1";"86";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"kufferba";"kuffer";"1";"86";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"kukkerben";"kukker";"1";"108";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"kupecben";"kupec";"1";"203";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"kupecbe";"kupec";"1";"203";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"kupecba";"kupec";"1";"203";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"kútmélyre";"kútmély";"1";"17";"3";"ADJ<CAS<SBL>>";"ADJ";"cvccvccv"
"Kútmélybe";"kútmély";"1";"17";"3";"ADJ<CAS<ILL>>";"ADJ";"cvccvccv"
"lábfékben";"lábfék";"1";"41";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"lágernál";"láger";"1";"2278";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"lágyéknál";"lágyék";"1";"303";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"lakhelyben";"lakhely";"1";"7007";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Laknerre";"Lakner";"1";"949";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Laknernél";"Lakner";"1";"949";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Laknernek";"Lakner";"1";"949";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Lambrechtnek";"Lambrecht";"1";"55";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccccvc"
"láncszembe";"láncszem";"1";"2553";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Landlerre";"Landler";"1";"104";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"Landlernél";"Landler";"1";"104";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcccvccvc"
"lángészre";"lángész";"1";"396";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Langerben";"Langer";"1";"58";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Layernek";"Layer";"1";"113";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvc"
"lódenre";"lóden";"1";"33";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"lódennek";"lóden";"1";"33";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"lódenben";"lóden";"1";"33";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"lódenbe";"lóden";"1";"33";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"lófejbe";"lófej";"1";"260";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Lógerban";"lóger";"1";"7";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Lompértra";"Lompért";"1";"6";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"Lorenznak";"Lorenz";"1";"423";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvcccvc"
"Lorenzben";"Lorenz";"1";"423";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvcccvc"
"Lórévnél";"Lórév";"1";"148";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Lórévbe";"Lórév";"1";"148";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"lumenbe";"lumen";"1";"474";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Lupényba";"Lupény";"1";"17";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"lumenre";"lumen";"1";"474";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Lutternál";"Lutter";"1";"39";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Luzernre";"Luzern";"1";"89";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvcccv"
"Luzernba";"Luzern";"1";"89";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvcccv"
"Machbethre";"Machbeth";"1";"23";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvcccv"
"Machbethnek";"Machbeth";"1";"23";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvcccvc"
"maceszre";"macesz";"1";"99";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"macesznak";"macesz";"1";"99";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"maceszba";"macesz";"1";"99";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Mahlernak";"Mahler";"1";"379";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Mahlerban";"Mahler";"1";"379";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"májkrémnek";"májkrém";"1";"205";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"Májerra";"Májer";"1";"182";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"makettban";"makett";"1";"2833";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvcccvc"
"makettra";"makett";"1";"2833";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvcccv"
"Malévban";"Malév";"1";"2627";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"malterra";"malter";"1";"245";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"malternek";"malter";"1";"245";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"malterban";"malter";"1";"245";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Manfrédnél";"Manfréd";"1";"661";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcccvccvc"
"Manfrédnak";"Manfréd";"1";"661";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"manézsben";"manézs";"1";"103";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Manetnak";"Manet";"1";"109";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Marcellra";"Marcell";"1";"1100";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"Marcellben";"Marcell";"1";"1100";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvcccvc"
"Mártélynál";"Mártély";"1";"628";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Mártélyba";"Mártély";"1";"628";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"maszeknek";"maszek";"1";"694";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"maszekben";"maszek";"1";"694";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"matekba";"matek";"1";"2209";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Maxwellre";"Maxwell";"1";"343";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"Maxwellnél";"Maxwell";"1";"343";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvcccvc"
"Mayerra";"Mayer";"1";"1384";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccv"
"Mayerbe";"Mayer";"1";"1384";"3";"NOUN<CAS<ILL>>";"NOUN";"ccvccv"
"motelra";"motel";"1";"1007";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"modellban";"modell";"1";"65382";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvcccvc"
"modellba";"modell";"1";"65382";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvcccv"
"Mollernek";"Moller";"1";"21";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Mojzesre";"Mojzes";"1";"129";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"molettnek";"molett";"1";"511";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvcccvc"
"Monetra";"Monet";"1";"167";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Monetnál";"Monet";"1";"167";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"mopednek";"moped";"1";"184";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"mopedbe";"moped";"1";"184";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Mózesbe";"Mózes";"1";"10385";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"muternek";"muter";"1";"57";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Mutternál";"mutter";"1";"109";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Nádlernek";"Nádler";"1";"166";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"nádszékben";"nádszék";"1";"49";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Nagycsécsnek";"Nagycsécs";"1";"23";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"nagyhétben";"nagyhét";"1";"660";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"napszélnél";"napszél";"1";"365";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Nobelre";"Nobel";"1";"1277";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Nobelra";"Nobel";"1";"1277";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"norvégben";"norvég";"1";"5331";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"norvégban";"norvég";"1";"5331";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"noteszra";"notesz";"1";"929";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Novellbe";"Novell";"1";"707";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvcccv"
"nyombélre";"nyombél";"1";"133";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"nyombélnél";"nyombél";"1";"133";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"nyugszékbe";"nyugszék";"1";"23";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Pagetre";"Paget";"1";"19";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"pajeszra";"pajesz";"1";"125";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"pajesznak";"pajesz";"1";"125";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Pallérra";"pallér";"1";"200";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"pallérnak";"pallér";"1";"200";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"pamfletbe";"pamflet";"1";"372";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvccv"
"pamfletre";"pamflet";"1";"372";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"pancsernak";"pancser";"1";"259";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"partnernál";"partner";"1";"114379";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcccvccvc"
"pártsejtnek";"pártsejt";"1";"17";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvcccvc"
"pártszervnél";"pártszerv";"1";"296";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcccvcccvc"
"párversben";"párvers";"1";"38";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvcccvc"
"pasztellnek";"pasztell";"1";"872";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"patentbe";"patent";"1";"454";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvcccv"
"páternál";"páter";"1";"1071";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"patentre";"patent";"1";"454";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvcccv"
"patentnél";"patent";"1";"454";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvcccvc"
"patentnek";"patent";"1";"454";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvcccvc"
"Pavelra";"Pavel";"1";"376";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Pávelnek";"Pável";"1";"128";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Payernek";"Payer";"1";"133";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvc"
"plakettra";"plakett";"1";"922";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvcccv"
"plakettnél";"plakett";"1";"922";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvcvcccvc"
"pocséknak";"pocsék";"1";"1749";"3";"ADJ<CAS<DAT>>";"ADJ";"cvcvccvc"
"pocsékban";"pocsék";"1";"1749";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Pollennél";"pollen";"1";"1535";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Popperre";"Popper";"1";"818";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Popperra";"Popper";"1";"818";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Poppernál";"Popper";"1";"818";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Poppelben";"Poppel";"1";"11";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"poszméhnek";"poszméh";"1";"74";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"poszterbe";"poszter";"1";"2117";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"projektban";"projekt";"1";"71088";"3";"NOUN<CAS<INE>>";"NOUN";"ccvcvcccvc"
"projektra";"projekt";"1";"71088";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvcccv"
"projektnak";"projekt";"1";"71088";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvcccvc"
"Prospernek";"Prosper";"1";"76";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"púderban";"púder";"1";"611";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"pucernek";"pucer";"1";"8";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"pucérba";"pucér";"1";"859";"3";"ADJ<CAS<ILL>>";"ADJ";"cvcvccv"
"Ráchelnak";"Ráchel";"1";"158";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Ráchelbe";"Ráchel";"1";"158";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Ráchelben";"Ráchel";"1";"158";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Ráhelnél";"Ráhel";"1";"112";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Rahnernak";"Rahner";"1";"205";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"rajthelynek";"rajthely";"1";"363";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"rajthelybe";"rajthely";"1";"363";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvccv"
"rajtgépre";"rajtgép";"1";"37";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"rajtgépbe";"rajtgép";"1";"37";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvccv"
"rajzgépre";"rajzgép";"1";"94";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"rajzgépben";"rajzgép";"1";"94";"3";"NOUN<CAS<INE>>";"NOUN";"cvcccvccvc"
"rajzszénre";"rajzszén";"1";"30";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"rajzszegre";"rajzszeg";"1";"48";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"raktérnél";"raktér";"1";"818";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Ramszesznek";"Ramszesz";"1";"253";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"rátétben";"rátét";"1";"272";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"rockernak";"rocker";"1";"555";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Rockerban";"rocker";"1";"555";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"rollernak";"roller";"1";"613";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Rómerre";"Rómer";"1";"255";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Rómernek";"Rómer";"1";"255";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Rommelre";"Rommel";"1";"70";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Rommelnek";"Rommel";"1";"70";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"rossebben";"rosseb";"1";"187";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"rostlennél";"rostlen";"1";"37";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcccvccvc"
"rostélyba";"rostély";"1";"384";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Rosznernek";"Roszner";"1";"18";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Rotternek";"Rotter";"1";"96";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Rubensre";"Rubens";"1";"261";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvcccv"
"rubelban";"rubel";"1";"757";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
