form_1	freq_1	stem	xpostag	variation	lemma_freq_corrected	corpus_size	form_2	freq_2	odds	log_odds	base	derivational	nsyl	base_tr	suffix	vowel	darab
rocketban	3	rocket	[/N][Ine]	hotelban/hotelben	249	8570080167	rocketben	2	1.3333333333333333	0.28768207245178085	rocket	NA	NA	rocket	ban	e	NA
rogersban	3	rogers	[/N][Ine]	hotelban/hotelben	12832	8570080167	rogersben	65	0.06060606060606061	-2.803360380906535	rogers	NA	NA	rogers	ban	e	NA
rollerban	3	roller	[/N][Ine]	hotelban/hotelben	22986	8570080167	rollerben	52	0.07547169811320754	-2.583997552432231	roller	NA	NA	roller	ban	e	NA
rosesba	3	roses	[/N][Ill]	hotelban/hotelben	8964	8570080167	rosesbe	5	0.6666666666666666	-0.4054651081081645	roses	NA	NA	roses	NA	e	NA
roswellban	3	roswell	[/N][Ine]	hotelban/hotelben	1744	8570080167	roswellben	206	0.01932367149758454	-3.9464244321454784	roswell	NA	NA	roswell	ban	e	NA
rubelnál	3	rubel	[/N][Ade]	hotelban/hotelben	19855	8570080167	rubelnél	112	0.03539823008849557	-3.34109345759245	rubel	NA	NA	rubel	nál	e	NA
rágesba	3	ráges	[/N][Ill]	hotelban/hotelben	34	8570080167	rágesbe	10	0.3636363636363637	-1.01160091167848	ráges	NA	NA	ráges	NA	e	NA
róbertban	3	róbert	[/N][Ine]	hotelban/hotelben	309252	8570080167	róbertben	95	0.04166666666666666	-3.1780538303479458	róbert	NA	NA	róbert	ban	e	NA
salemban	3	salem	[/N][Ine]	hotelban/hotelben	2831	8570080167	salemben	174	0.02285714285714285	-3.7784916128036232	salem	NA	NA	salem	ban	e	NA
scholesnak	3	scholes	[/Adj][Dat]	hotelban/hotelben	2045	8570080167	scholesnek	1	2	0.6931471805599453	scholes	NA	NA	scholes	nak	e	NA
schubertnak	3	schubert	[/N][Dat]	hotelban/hotelben	16783	8570080167	schubertnek	192	0.02072538860103627	-3.876395827784995	schubert	NA	NA	schubert	nak	e	NA
schubertnál	3	schubert	[/N][Ade]	hotelban/hotelben	16783	8570080167	schubertnél	86	0.04597701149425287	-3.079613757534693	schubert	NA	NA	schubert	nál	e	NA
schubertra	3	schubert	[/N][Subl]	hotelban/hotelben	16783	8570080167	schubertre	71	0.05555555555555555	-2.890371757896165	schubert	NA	NA	schubert	NA	e	NA
skansennak	3	skansen	[/N][Dat]	hotelban/hotelben	218	8570080167	skansennek	3	1	0	skansen	NA	NA	skansen	nak	e	NA
snapszerra	3	snapszer	[/N][Subl]	hotelban/hotelben	726	8570080167	snapszerre	4	0.8	-0.2231435513142097	snapszer	NA	NA	snapßer	NA	e	NA
sollernál	3	soller	[/N][Ade]	hotelban/hotelben	257	8570080167	sollernél	20	0.1904761904761905	-1.6582280766035324	soller	NA	NA	soller	nál	e	NA
sparhertnál	3	sparhert	[/N][Ade]	hotelban/hotelben	373	8570080167	sparhertnél	4	0.8	-0.2231435513142097	sparhert	NA	NA	sparhert	nál	e	NA
sparhertra	3	sparhert	[/N][Subl]	hotelban/hotelben	373	8570080167	sparhertre	16	0.2352941176470588	-1.4469189829363254	sparhert	NA	NA	sparhert	NA	e	NA
stadlerban	3	stadler	[/N][Ine]	hotelban/hotelben	14422	8570080167	stadlerben	13	0.2857142857142857	-1.252762968495368	stadler	NA	NA	stadler	ban	e	NA
stonernál	3	stoner	[/N][Ade]	hotelban/hotelben	10889	8570080167	stonernél	4	0.8	-0.2231435513142097	stoner	NA	NA	stoner	nál	e	NA
stukkerra	3	stukker	[/N][Subl]	hotelban/hotelben	2693	8570080167	stukkerre	29	0.13333333333333333	-2.0149030205422647	stukker	NA	NA	stukker	NA	e	NA
stájerba	3	stájer	[/Adj][Ill]	hotelban/hotelben	4074	8570080167	stájerbe	4	0.8	-0.2231435513142097	stájer	NA	NA	stájer	NA	e	NA
szadeszba	3	szadesz	[/N][Ill]	hotelban/hotelben	2004	8570080167	szadeszbe	9	0.4	-0.916290731874155	szadesz	NA	NA	ßadeß	NA	e	NA
szayelnak	3	szayel	[/N][Dat]	hotelban/hotelben	94	8570080167	szayelnek	1	2	0.6931471805599453	szayel	NA	NA	ßayel	nak	e	NA
szmolenszkba	3	szmolenszk	[/N][Ill]	hotelban/hotelben	1503	8570080167	szmolenszkbe	78	0.05063291139240506	-2.9831534913471307	szmolenszk	NA	NA	ßmolenßk	NA	e	NA
szmolenszkban	3	szmolenszk	[/N][Ine]	hotelban/hotelben	1503	8570080167	szmolenszkben	177	0.02247191011235955	-3.7954891891721942	szmolenszk	NA	NA	ßmolenßk	ban	e	NA
szuezra	3	szuez	[/N][Subl]	hotelban/hotelben	1254	8570080167	szuezre	6	0.5714285714285714	-0.5596157879354228	szuez	NA	NA	ßuez	NA	e	NA
szumernak	3	szumer	[/N][Dat]	hotelban/hotelben	731	8570080167	szumernek	3	1	0	szumer	NA	NA	ßumer	nak	e	NA
szótérnak	3	szótér	[/N][Dat]	hotelban/hotelben	495	8570080167	szótérnek	9	0.4	-0.916290731874155	szótér	NA	NA	ßótér	nak	é	NA
sábesznak	3	sábesz	[/N][Dat]	hotelban/hotelben	745	8570080167	sábesznek	5	0.6666666666666666	-0.4054651081081645	sábesz	NA	NA	sábeß	nak	e	NA
sódernak	3	sóder	[/N][Dat]	hotelban/hotelben	8264	8570080167	sódernek	38	0.10256410256410256	-2.277267285009756	sóder	NA	NA	sóder	nak	e	NA
sóletnak	3	sólet	[/N][Dat]	hotelban/hotelben	3255	8570080167	sóletnek	62	0.06349206349206349	-2.7568403652716422	sólet	NA	NA	sólet	nak	e	NA
sóllerba	3	sóller	[/N][Ill]	hotelban/hotelben	367	8570080167	sóllerbe	21	0.18181818181818185	-1.7047480922384253	sóller	NA	NA	sóller	NA	e	NA
tablettra	3	tablett	[/N][Subl]	hotelban/hotelben	522	8570080167	tablettre	50	0.0784313725490196	-2.5455312716044354	tablett	NA	NA	tablett	NA	e	NA
tankerra	3	tanker	[/N][Subl]	hotelban/hotelben	3722	8570080167	tankerre	46	0.0851063829787234	-2.463853240590168	tanker	NA	NA	tanker	NA	e	NA
tarbesban	3	tarbes	[/N][Ine]	hotelban/hotelben	350	8570080167	tarbesben	1	2	0.6931471805599453	tarbes	NA	NA	tarbes	ban	e	NA
targetnak	3	target	[/N][Dat]	hotelban/hotelben	6355	8570080167	targetnek	34	0.11428571428571428	-2.169053700369523	target	NA	NA	target	nak	e	NA
thumperba	3	thumper	[/N][Ill]	hotelban/hotelben	216	8570080167	thumperbe	9	0.4	-0.916290731874155	thumper	NA	NA	thumper	NA	e	NA
transferban	3	transfer	[/N][Ine]	hotelban/hotelben	12375	8570080167	transferben	16	0.2352941176470588	-1.4469189829363254	transfer	NA	NA	transfer	ban	e	NA
transzferba	3	transzfer	[/N][Ill]	hotelban/hotelben	87598	8570080167	transzferbe	57	0.06896551724137931	-2.6741486494265287	transzfer	NA	NA	tranßfer	NA	e	NA
trogernak	3	troger	[/N][Dat]	hotelban/hotelben	386	8570080167	trogernek	8	0.4444444444444444	-0.8109302162163288	troger	NA	NA	troger	nak	e	NA
trógerra	3	tróger	[/N][Subl]	hotelban/hotelben	4410	8570080167	trógerre	7	0.5	-0.6931471805599453	tróger	NA	NA	tróger	NA	e	NA
tunerba	3	tuner	[/N][Ill]	hotelban/hotelben	11349	8570080167	tunerbe	32	0.12121212121212122	-2.1102132003465894	tuner	NA	NA	tuner	NA	e	NA
utrechtban	3	utrecht	[/N][Ine]	hotelban/hotelben	5131	8570080167	utrechtben	1302	0.00306983883346124	-5.786130216004954	utrecht	NA	NA	utrecht	ban	e	NA
valcernak	3	valcer	[/N][Dat]	hotelban/hotelben	1940	8570080167	valcernek	8	0.4444444444444444	-0.8109302162163288	valcer	NA	NA	valcer	nak	e	NA
valdésnak	3	valdés	[/N][Dat]	hotelban/hotelben	1085	8570080167	valdésnek	25	0.15384615384615383	-1.8718021769015911	valdés	NA	NA	valdés	nak	é	NA
valleyba	3	valley	[/N][Ill]	hotelban/hotelben	11809	8570080167	valleybe	49	0.08	-2.5257286443082556	valley	NA	NA	valley	NA	e	NA
valérynál	3	valéry	[/N][Ade]	hotelban/hotelben	1739	8570080167	valérynél	9	0.4	-0.916290731874155	valéry	NA	NA	valéry	nál	é	NA
vámbéryban	3	vámbéry	[/N][Ine]	hotelban/hotelben	6823	8570080167	vámbéryben	5	0.6666666666666666	-0.4054651081081645	vámbéry	NA	NA	vámbéry	ban	é	NA
vámbéryra	3	vámbéry	[/N][Subl]	hotelban/hotelben	6823	8570080167	vámbéryre	12	0.3076923076923077	-1.1786549963416462	vámbéry	NA	NA	vámbéry	NA	é	NA
walletra	3	wallet	[/N][Subl]	hotelban/hotelben	3400	8570080167	walletre	31	0.125	-2.0794415416798357	wallet	NA	NA	wallet	NA	e	NA
wantednak	3	wanted	[/N][Dat]	hotelban/hotelben	5996	8570080167	wantednek	7	0.5	-0.6931471805599453	wanted	NA	NA	wanted	nak	e	NA
watersnak	3	waters	[/N][Dat]	hotelban/hotelben	9816	8570080167	watersnek	83	0.04761904761904761	-3.044522437723423	waters	NA	NA	waters	nak	e	NA
wawelnak	3	wawel	[/N][Dat]	hotelban/hotelben	2076	8570080167	wawelnek	1	2	0.6931471805599453	wawel	NA	NA	wawel	nak	e	NA
zacsekra	3	zacsek	[/N][Subl]	hotelban/hotelben	392	8570080167	zacsekre	3	1	0	zacsek	NA	NA	zaçek	NA	e	NA
zsoternak	3	zsoter	[/N][Dat]	hotelban/hotelben	869	8570080167	zsoternek	1	2	0.6931471805599453	zsoter	NA	NA	Ωoter	nak	e	NA
zsánerba	3	zsáner	[/N][Ill]	hotelban/hotelben	16709	8570080167	zsánerbe	411	0.00970873786407766	-4.634728988229636	zsáner	NA	NA	Ωáner	NA	e	NA
áfészba	3	áfész	[/N][Ill]	hotelban/hotelben	618	8570080167	áfészbe	5	0.6666666666666666	-0.4054651081081645	áfész	NA	NA	áféß	NA	é	NA
ágésznak	3	ágész	[/N][Dat]	hotelban/hotelben	14	8570080167	ágésznek	2	1.3333333333333333	0.28768207245178085	ágész	NA	NA	ágéß	nak	é	NA
óhelban	3	óhel	[/N][Ine]	hotelban/hotelben	40	8570080167	óhelben	11	0.3333333333333333	-1.0986122886681098	óhel	NA	NA	óhel	ban	e	NA
accessban	2	access	[/N][Ine]	hotelban/hotelben	38857	8570080167	accessben	354	0.00845070422535211	-4.773505500807306	access	NA	NA	access	ban	e	NA
achenba	2	achen	[/N][Ill]	hotelban/hotelben	118	8570080167	achenbe	7	0.375	-0.9808292530117262	achen	NA	NA	achen	NA	e	NA
afternak	2	after	[/N][Dat]	hotelban/hotelben	23973	8570080167	afternek	29	0.1	-2.3025850929940455	after	NA	NA	after	nak	e	NA
agencynak	2	agency	[/N][Dat]	hotelban/hotelben	13731	8570080167	agencynek	50	0.0588235294117647	-2.833213344056216	agency	NA	NA	agency	nak	e	NA
agentnak	2	agent	[/N][Dat]	hotelban/hotelben	10607	8570080167	agentnek	44	0.06666666666666667	-2.70805020110221	agent	NA	NA	agent	nak	e	NA
agnesnak	2	agnes	[/N][Dat]	hotelban/hotelben	6991	8570080167	agnesnek	124	0.024	-3.729701448634191	agnes	NA	NA	agnes	nak	e	NA
agésban	2	agés	[/N][Ine]	hotelban/hotelben	17	8570080167	agésben	1	1.5	0.4054651081081644	agés	NA	NA	agés	ban	é	NA
ahetnak	2	ahet	[/N][Dat]	hotelban/hotelben	52	8570080167	ahetnek	3	0.75	-0.2876820724517809	ahet	NA	NA	ahet	nak	e	NA
ahmedra	2	ahmed	[/N][Subl]	hotelban/hotelben	20108	8570080167	ahmedre	34	0.08571428571428572	-2.456735772821304	ahmed	NA	NA	ahmed	NA	e	NA
akernak	2	aker	[/N][Dat]	hotelban/hotelben	292	8570080167	akernek	1	1.5	0.4054651081081644	aker	NA	NA	aker	nak	e	NA
alertban	2	alert	[/N][Ine]	hotelban/hotelben	4829	8570080167	alertben	19	0.15	-1.8971199848858813	alert	NA	NA	alert	ban	e	NA
alertra	2	alert	[/N][Subl]	hotelban/hotelben	4829	8570080167	alertre	3	0.75	-0.2876820724517809	alert	NA	NA	alert	NA	e	NA
alesba	2	ales	[/N][Ill]	hotelban/hotelben	1390	8570080167	alesbe	1	1.5	0.4054651081081644	ales	NA	NA	ales	NA	e	NA
alettnak	2	alett	[/N][Dat]	hotelban/hotelben	30	8570080167	alettnek	1	1.5	0.4054651081081644	alett	NA	NA	alett	nak	e	NA
allelra	2	allel	[/N][Subl]	hotelban/hotelben	57	8570080167	allelre	2	1	0	allel	NA	NA	allel	NA	e	NA
allennak	2	allen	[/N][Dat]	hotelban/hotelben	42407	8570080167	allennek	710	0.00421940928270042	-5.4680601411351315	allen	NA	NA	allen	nak	e	NA
ambergba	2	amberg	[/N][Ill]	hotelban/hotelben	607	8570080167	ambergbe	3	0.75	-0.2876820724517809	amberg	NA	NA	amberg	NA	e	NA
ambernak	2	amber	[/N][Dat]	hotelban/hotelben	10538	8570080167	ambernek	74	0.04	-3.218875824868201	amber	NA	NA	amber	nak	e	NA
amedba	2	amed	[/N][Ill]	hotelban/hotelben	238	8570080167	amedbe	6	0.42857142857142855	-0.8472978603872037	amed	NA	NA	amed	NA	e	NA
ampernak	2	amper	[/N][Dat]	hotelban/hotelben	8498	8570080167	ampernek	107	0.02777777777777777	-3.58351893845611	amper	NA	NA	amper	nak	e	NA
améknak	2	amék	[/N][Dat]	hotelban/hotelben	205	8570080167	améknek	8	0.3333333333333333	-1.0986122886681098	amék	NA	NA	amék	nak	é	NA
améknak	2	amék	[/N][Dat]	hotelban/hotelben	205	8570080167	amék	3	0.75	-0.2876820724517809	amék	NA	NA	amék	nak	é	NA
anetnál	2	anet	[/N][Ade]	hotelban/hotelben	171	8570080167	anetnél	15	0.1875	-1.6739764335716716	anet	NA	NA	anet	nál	e	NA
anettban	2	anett	[/N][Ine]	hotelban/hotelben	41553	8570080167	anettben	12	0.2307692307692308	-1.466337068793427	anett	NA	NA	anett	ban	e	NA
ankétba	2	ankét	[/N][Ill]	hotelban/hotelben	10005	8570080167	ankétbe	1	1.5	0.4054651081081644	ankét	NA	NA	ankét	NA	é	NA
arehnak	2	areh	[/N][Dat]	hotelban/hotelben	183	8570080167	arehnek	3	0.75	-0.2876820724517809	areh	NA	NA	areh	nak	e	NA
arendtnak	2	arendt	[/N][Dat]	hotelban/hotelben	3025	8570080167	arendtnek	18	0.15789473684210523	-1.845826690498331	arendt	NA	NA	arendt	nak	e	NA
armeynak	2	armey	[/N][Dat]	hotelban/hotelben	28	8570080167	armeynek	2	1	0	armey	NA	NA	armey	nak	e	NA
arésnak	2	arés	[/N][Dat]	hotelban/hotelben	110	8570080167	arésnek	1	1.5	0.4054651081081644	arés	NA	NA	arés	nak	é	NA
ashernak	2	asher	[/N][Dat]	hotelban/hotelben	2494	8570080167	ashernek	14	0.2	-1.6094379124341005	asher	NA	NA	asher	nak	e	NA
aszternak	2	aszter	[/N][Dat]	hotelban/hotelben	360	8570080167	aszternek	7	0.375	-0.9808292530117262	aszter	NA	NA	aßter	nak	e	NA
azemban	2	azem	[/N][Ine]	hotelban/hotelben	53	8570080167	azemben	26	0.1111111111111111	-2.1972245773362196	azem	NA	NA	azem	ban	e	NA
azértba	2	azért	[/N][Ill]	hotelban/hotelben	4710658	8570080167	azértbe	7	0.375	-0.9808292530117262	azért	NA	NA	azért	NA	é	NA
bagettban	2	bagett	[/N][Ine]	hotelban/hotelben	8695	8570080167	bagettben	90	0.03296703296703297	-3.41224721784874	bagett	NA	NA	bagett	ban	e	NA
balbecban	2	balbec	[/N][Ine]	hotelban/hotelben	139	8570080167	balbecben	4	0.6	-0.5108256237659907	balbec	NA	NA	balbec	ban	e	NA
balletnak	2	ballet	[/N][Dat]	hotelban/hotelben	241	8570080167	balletnek	6	0.42857142857142855	-0.8472978603872037	ballet	NA	NA	ballet	nak	e	NA
balmernak	2	balmer	[/N][Dat]	hotelban/hotelben	231	8570080167	balmernek	4	0.6	-0.5108256237659907	balmer	NA	NA	balmer	nak	e	NA
bambergban	2	bamberg	[/N][Ine]	hotelban/hotelben	2744	8570080167	bambergben	546	0.00548446069469835	-5.205836513753871	bamberg	NA	NA	bamberg	ban	e	NA
banyeknak	2	banyek	[/N][Dat]	hotelban/hotelben	396	8570080167	banyek	12	0.2307692307692308	-1.466337068793427	banyek	NA	NA	ba¥ek	nak	e	NA
barheszra	2	barhesz	[/N][Subl]	hotelban/hotelben	701	8570080167	barheszre	8	0.3333333333333333	-1.0986122886681098	barhesz	NA	NA	barheß	NA	e	NA
barrelra	2	barrel	[/N][Subl]	hotelban/hotelben	1662	8570080167	barrelre	10	0.2727272727272727	-1.2992829841302609	barrel	NA	NA	barrel	NA	e	NA
barterra	2	barter	[/N][Subl]	hotelban/hotelben	2631	8570080167	barterre	42	0.06976744186046512	-2.662587827025453	barter	NA	NA	barter	NA	e	NA
basketban	2	basket	[/N][Ine]	hotelban/hotelben	3728	8570080167	basketben	5	0.5	-0.6931471805599453	basket	NA	NA	basket	ban	e	NA
bassetnak	2	basset	[/N][Dat]	hotelban/hotelben	907	8570080167	bassetnek	14	0.2	-1.6094379124341005	basset	NA	NA	basset	nak	e	NA
bayerra	2	bayer	[/N][Subl]	hotelban/hotelben	92079	8570080167	bayerre	55	0.05357142857142857	-2.9267394020670396	bayer	NA	NA	bayer	NA	e	NA
blazseknak	2	blazsek	[/N][Dat]	hotelban/hotelben	811	8570080167	blazsek	1	1.5	0.4054651081081644	blazsek	NA	NA	blaΩek	nak	e	NA
bloggerra	2	blogger	[/N][Subl]	hotelban/hotelben	57819	8570080167	bloggerre	253	0.01181102362204724	-4.438721978350427	blogger	NA	NA	blogger	NA	e	NA
bodenban	2	boden	[/N][Ine]	hotelban/hotelben	703	8570080167	bodenben	13	0.21428571428571427	-1.540445040947149	boden	NA	NA	boden	ban	e	NA
bodenban	2	boden	[/N][Ine]	hotelban/hotelben	703	8570080167	boden	6	0.42857142857142855	-0.8472978603872037	boden	NA	NA	boden	ban	e	NA
bokehba	2	bokeh	[/N][Ill]	hotelban/hotelben	2744	8570080167	bokehbe	1	1.5	0.4054651081081644	bokeh	NA	NA	bokeh	NA	e	NA
bokehnak	2	bokeh	[/N][Dat]	hotelban/hotelben	2744	8570080167	bokehnek	3	0.75	-0.2876820724517809	bokeh	NA	NA	bokeh	nak	e	NA
bomberba	2	bomber	[/N][Ill]	hotelban/hotelben	2965	8570080167	bomberbe	8	0.3333333333333333	-1.0986122886681098	bomber	NA	NA	bomber	NA	e	NA
bonyesznak	2	bonyesz	[/N][Dat]	hotelban/hotelben	85	8570080167	bonyesznek	1	1.5	0.4054651081081644	bonyesz	NA	NA	bo¥eß	nak	e	NA
bovecnál	2	bovec	[/N][Ade]	hotelban/hotelben	878	8570080167	bovecnél	1	1.5	0.4054651081081644	bovec	NA	NA	bovec	nál	e	NA
bowennak	2	bowen	[/N][Dat]	hotelban/hotelben	3089	8570080167	bowennek	42	0.06976744186046512	-2.662587827025453	bowen	NA	NA	bowen	nak	e	NA
brawlerban	2	brawler	[/N][Ine]	hotelban/hotelben	178	8570080167	brawlerben	4	0.6	-0.5108256237659907	brawler	NA	NA	brawler	ban	e	NA
brokernak	2	broker	[/N][Dat]	hotelban/hotelben	4163	8570080167	brokernek	19	0.15	-1.8971199848858813	broker	NA	NA	broker	nak	e	NA
brothersban	2	brothers	[/N][Ine]	hotelban/hotelben	16696	8570080167	brothersben	57	0.05172413793103448	-2.9618307218783095	brothers	NA	NA	brothers	ban	e	NA
browserban	2	browser	[/N][Ine]	hotelban/hotelben	8291	8570080167	browserben	226	0.013215859030837	-4.326337728813293	browser	NA	NA	browser	ban	e	NA
brunnernak	2	brunner	[/N][Dat]	hotelban/hotelben	6102	8570080167	brunnernek	26	0.1111111111111111	-2.1972245773362196	brunner	NA	NA	brunner	nak	e	NA
brókerra	2	bróker	[/N][Subl]	hotelban/hotelben	27705	8570080167	brókerre	336	0.00890207715133531	-4.721470641684252	bróker	NA	NA	bróker	NA	e	NA
bubblesnak	2	bubbles	[/N][Dat]	hotelban/hotelben	2400	8570080167	bubblesnek	2	1	0	bubbles	NA	NA	bubbles	nak	e	NA
bucernak	2	bucer	[/N][Dat]	hotelban/hotelben	461	8570080167	bucernek	12	0.2307692307692308	-1.466337068793427	bucer	NA	NA	bucer	nak	e	NA
bucketban	2	bucket	[/N][Ine]	hotelban/hotelben	1139	8570080167	bucketben	10	0.2727272727272727	-1.2992829841302609	bucket	NA	NA	bucket	ban	e	NA
budgetnak	2	budget	[/N][Dat]	hotelban/hotelben	9053	8570080167	budgetnek	13	0.21428571428571427	-1.540445040947149	budget	NA	NA	budget	nak	e	NA
bumernak	2	bumer	[/N][Dat]	hotelban/hotelben	55	8570080167	bumernek	1	1.5	0.4054651081081644	bumer	NA	NA	bumer	nak	e	NA
burekban	2	burek	[/N][Ine]	hotelban/hotelben	1898	8570080167	burekben	6	0.42857142857142855	-0.8472978603872037	burek	NA	NA	burek	ban	e	NA
burgerra	2	burger	[/N][Subl]	hotelban/hotelben	33527	8570080167	burgerre	347	0.00862068965517241	-4.7535901911063645	burger	NA	NA	burger	NA	e	NA
bágernak	2	báger	[/N][Dat]	hotelban/hotelben	1283	8570080167	bágernek	2	1	0	báger	NA	NA	báger	nak	e	NA
cadderlyban	2	cadderly	[/N][Ine]	hotelban/hotelben	2098	8570080167	cadderlyben	4	0.6	-0.5108256237659907	cadderly	NA	NA	cadder¬	ban	e	NA
caldernak	2	calder	[/N][Dat]	hotelban/hotelben	1274	8570080167	caldernek	9	0.3	-1.203972804325936	calder	NA	NA	calder	nak	e	NA
carellnak	2	carell	[/N][Dat]	hotelban/hotelben	1708	8570080167	carellnek	14	0.2	-1.6094379124341005	carell	NA	NA	carell	nak	e	NA
carmelba	2	carmel	[/N][Ill]	hotelban/hotelben	265	8570080167	carmelbe	10	0.2727272727272727	-1.2992829841302609	carmel	NA	NA	carmel	NA	e	NA
carmelban	2	carmel	[/N][Ine]	hotelban/hotelben	265	8570080167	carmelben	23	0.125	-2.0794415416798357	carmel	NA	NA	carmel	ban	e	NA
carmenba	2	carmen	[/N][Ill]	hotelban/hotelben	19839	8570080167	carmenbe	77	0.03846153846153846	-3.258096538021482	carmen	NA	NA	carmen	NA	e	NA
cavernban	2	cavern	[/N][Ine]	hotelban/hotelben	448	8570080167	cavernben	9	0.3	-1.203972804325936	cavern	NA	NA	cavern	ban	e	NA
chambéryba	2	chambéry	[/N][Ill]	hotelban/hotelben	367	8570080167	chambérybe	12	0.2307692307692308	-1.466337068793427	chambéry	NA	NA	chambéry	NA	é	NA
channelra	2	channel	[/N][Subl]	hotelban/hotelben	4685	8570080167	channelre	82	0.03614457831325301	-3.3202283191284883	channel	NA	NA	channel	NA	e	NA
charmedban	2	charmed	[/N][Ine]	hotelban/hotelben	758	8570080167	charmedben	23	0.125	-2.0794415416798357	charmed	NA	NA	charmed	ban	e	NA
chaveznak	2	chavez	[/N][Dat]	hotelban/hotelben	2307	8570080167	chaveznek	23	0.125	-2.0794415416798357	chavez	NA	NA	chavez	nak	e	NA
chowdernak	2	chowder	[/N][Dat]	hotelban/hotelben	274	8570080167	chowdernek	7	0.375	-0.9808292530117262	chowder	NA	NA	chowder	nak	e	NA
closetra	2	closet	[/N][Subl]	hotelban/hotelben	201	8570080167	closetre	1	1.5	0.4054651081081644	closet	NA	NA	closet	NA	e	NA
cocktailba	2	koktél	[/N][Ill]	hotelban/hotelben	70915	8570080167	koktélbe	3	0.75	-0.2876820724517809	koktél	NA	NA	koktél	NA	é	NA
cocktailnál	2	koktél	[/N][Ade]	hotelban/hotelben	70915	8570080167	koktélnél	1	1.5	0.4054651081081644	koktél	NA	NA	koktél	nál	é	NA
cocktailra	2	koktél	[/N][Subl]	hotelban/hotelben	70915	8570080167	koktélre	3	0.75	-0.2876820724517809	koktél	NA	NA	koktél	NA	é	NA
combrésznál	2	combrész	[/N][Ade]	hotelban/hotelben	536	8570080167	combrésznél	68	0.04347826086956521	-3.1354942159291497	combrész	NA	NA	combréß	nál	é	NA
comedyra	2	comedy	[/N][Subl]	hotelban/hotelben	17849	8570080167	comedyre	12	0.2307692307692308	-1.466337068793427	comedy	NA	NA	comedy	NA	e	NA
commentban	2	comment	[/N][Ine]	hotelban/hotelben	17729	8570080167	commentben	244	0.01224489795918367	-4.402645921876617	comment	NA	NA	comment	ban	e	NA
commerzban	2	commerz	[/N][Ine]	hotelban/hotelben	47	8570080167	commerzben	1	1.5	0.4054651081081644	commerz	NA	NA	commerz	ban	e	NA
concertban	2	concert	[/N][Ine]	hotelban/hotelben	3502	8570080167	concertben	1	1.5	0.4054651081081644	concert	NA	NA	concert	ban	e	NA
contentban	2	content	[/N][Ine]	hotelban/hotelben	29556	8570080167	contentben	101	0.02941176470588235	-3.5263605246161616	content	NA	NA	content	ban	e	NA
cornelnak	2	cornel	[/N][Dat]	hotelban/hotelben	22	8570080167	cornelnek	3	0.75	-0.2876820724517809	cornel	NA	NA	cornel	nak	e	NA
cornersban	2	corners	[/N][Ine]	hotelban/hotelben	834	8570080167	cornersben	7	0.375	-0.9808292530117262	corners	NA	NA	corners	ban	e	NA
cortésban	2	cortés	[/N][Ine]	hotelban/hotelben	1229	8570080167	cortésben	2	1	0	cortés	NA	NA	cortés	ban	é	NA
covenra	2	coven	[/N][Subl]	hotelban/hotelben	551	8570080167	covenre	3	0.75	-0.2876820724517809	coven	NA	NA	coven	NA	e	NA
coventryba	2	coventry	[/N][Ill]	hotelban/hotelben	2413	8570080167	coventrybe	51	0.05769230769230769	-2.8526314299133175	coventry	NA	NA	coventry	NA	e	NA
coventryban	2	coventry	[/N][Ine]	hotelban/hotelben	2413	8570080167	coventryben	259	0.01153846153846153	-4.462069342347418	coventry	NA	NA	coventry	ban	e	NA
coverban	2	cover	[/N][Ine]	hotelban/hotelben	8782	8570080167	coverben	86	0.03448275862068965	-3.367295829986474	cover	NA	NA	cover	ban	e	NA
crosbyéknak	2	crosbyék	[/N][Dat]	hotelban/hotelben	28	8570080167	crosbyék	2	1	0	crosbyék	NA	NA	crosbyék	nak	é	NA
crowdernak	2	crowder	[/N][Dat]	hotelban/hotelben	713	8570080167	crowdernek	9	0.3	-1.203972804325936	crowder	NA	NA	crowder	nak	e	NA
csocseszra	2	csocsesz	[/N][Subl]	hotelban/hotelben	401	8570080167	csocseszre	1	1.5	0.4054651081081644	csocsesz	NA	NA	çoçeß	NA	e	NA
csávesznak	2	csávesz	[/N][Dat]	hotelban/hotelben	210	8570080167	csávesznek	6	0.42857142857142855	-0.8472978603872037	csávesz	NA	NA	çáveß	nak	e	NA
